code_UAI,nom_etablissement,code_departement,nom_formation,code_formation_parcoursup,type_contrat,formation_selective,concour,nombre_candidats,taux_admission,taux_femmes,taux_boursiers,taux_meme_academie,taux_meme_etablissement,taux_bac_technologique,taux_bac_pro,taux_mention_assez_bien,taux_mention_bien,taux_mention_tres_bien,taux_mention_tres_bien_felicitations
0450066C,Lycée professionnel Mal Leclerc,45,BTS - Production - Maintenance des véhicules option motocycles,14661,Public,True,False,209,0.19,0.0,0.5,0.7,0.5,0.3,0.7,0.4,0.3,0.1,0.0
0450855K,Université d'Orléans,45,Licence - Portail 18 - Mathématiques - Informatique -  option Santé,27798,Public,False,False,305,0.61,0.528984375,0.30796875,0.53796875,0.0,0.0,0.0,0.153984375,0.2309765625,0.0,0.0
0592967E,Lycée La Sagesse,59,BTS - Services - Economie sociale familiale,6929,Privé sous contrat d'association,True,False,493,0.28,0.916875,0.2609765625,0.956875,0.435,0.521953125,0.435,0.34796875,0.173984375,0.0,0.0
0241199Y,Centre de formation au travail sanitaire et social - Fondation John Bost,24,D.E Educateur Spécialisé,24831,Privé sous contrat d'association,True,False,198,0.4,0.75796875,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0680149T,Lycée Saint-Andre,68,BTS - Services - Economie sociale familiale,8131,Privé sous contrat d'association,True,False,270,0.5,0.96390625,0.4,0.9,0.1,0.4,0.5,0.6,0.05,0.05,0.0
0670085D,Lycée Louis Couffignal,67,CPGE - PCSI,7933,Public,True,False,867,0.57,0.3,0.1669921875,0.83296875,0.0419921875,0.0,0.0,0.375,0.5,0.083,0.0
0761710W,Lycée Saint-Joseph,76,BTS - Services - Services informatiques aux organisations,9666,Privé sous contrat d'association,True,False,372,0.47,0.0,0.15,0.95,0.1,0.3,0.25,0.55,0.05,0.05,0.0
0692437Z,Université Jean Moulin Lyon 3,69,Licence - Portail Histoire.,8534,Public,False,False,1791,0.86,0.406953125,0.203984375,0.5259375,0.0,0.078994140625,0.052998046875,0.446953125,0.2169921875,0.072,0.0069999999999999
1340045W,Université Paris Dauphine - Campus de Madrid,99,Formation valant grade de licence - Sciences des Organisations - Madrid,25818,Public,True,False,598,0.26,0.856875,0.0,0.14298828125,0.0,0.0,0.0,0.0,0.2859765625,0.657,0.057
0840015K,Lycée Jean Henri Fabre,84,BTS - Production - Conception des processus de réalisation de produits (1ère année commune),10425,Public,True,False,67,0.7,0.07099609375,0.2859765625,0.7859375,0.64296875,0.428984375,0.5709375,0.0,0.2859765625,0.143,0.0
0383546Y,Université Grenoble Alpes,38,Licence - Informatique - Parcours Mathématiques-Informatique International,5017,Public,True,False,362,0.32,0.11099609375,0.0,0.625,0.0,0.0,0.0,0.25,0.375,0.125,0.125
0741133E,I.U.T. Annecy,74,"BUT - Gestion des entreprises et des administrations Parcours : Gestion comptable, fiscale et financière - Gestion et pilotage des ressources humaines - Gestion, entrepreneuriat et management d'activités - Contrôle de gestion et pilotage de la performance",8905,Public,True,False,2483,0.4,0.57,0.178984375,0.855,0.0,0.503984375,0.0089990234375,0.4959375,0.35,0.051,0.009
0910620E,Lycée Robert Doisneau,91,BTS - Production - Electrotechnique,10843,Public,True,False,316,0.42,0.0,0.455,0.6359375,0.1819921875,0.2269921875,0.77296875,0.2269921875,0.363984375,0.091,0.0
0690698J,Lycée professionnel Des Métiers d'Art SEPR,69,BTS - Services - Photographie,14097,Privé sous contrat d'association,True,False,413,0.14,0.64296875,0.2,0.3,0.0,0.2,0.3,0.4,0.4,0.2,0.0
0590311T,CPI Lille (ENSC Lille),59,Formation d'ingénieur Bac + 5 - Bac Général,6880,Public,True,True,1442,0.24,0.72890625,0.11099609375,0.488984375,0.0,0.0,0.0,0.0,0.088984375,0.667,0.244
0762169V,Lycée Pablo Neruda,76,BTS - Production - Conception et industrialisation en microtechniques,9719,Public,True,False,97,0.65,0.08298828125,0.375,1.0,0.5,0.5,0.5,0.25,0.0,0.125,0.0
0340028W,Lycée Joseph Vallot,34,"DN MADE - Espace - Spécialité Cadre de vie : matériaux, patrimoine et environnement",29523,Public,True,False,426,0.15,0.83296875,0.14298828125,0.0,0.0,0.428984375,0.0,0.428984375,0.2859765625,0.0,0.0
0450855K,Université d'Orléans,45,Licence - Portail 8 - Histoire - Droit,24152,Public,False,False,466,0.99,0.523984375,0.366953125,0.8,0.0,0.13298828125,0.2,0.5,0.1669921875,0.033,0.0
0542448T,Lycée Claude Daunot,54,DN MADE - Spectacle - - Spécialité : Régie de spectacle : vidéo,24212,Privé sous contrat d'association,True,False,86,0.41,0.33296875,0.25,0.25,0.0,0.0,0.25,0.75,0.25,0.0,0.0
0133244F,Lycée Marie Madeleine Fourcade,13,BTS - Production - Electrotechnique,2797,Public,True,False,274,0.51,0.0,0.31796875,0.86390625,0.13599609375,0.31796875,0.545,0.31796875,0.13599609375,0.045,0.0
0772737G,Lycée Internat d'Excellence de Sourdun,77,CPGE - ECG -  - Mathématiques appliquées + HGG,31288,Public,True,False,68,0.97,0.30796875,0.4,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0753043A,Institut de formation de manipulateur d'électroradiologie médicale du Campus Picpus (AP-HP),75,D.E manipulateur/trice en électroradiologie médicale,19410,Public,True,False,1535,0.23,0.8159375,0.51296875,0.178984375,0.0,0.51296875,0.0,0.2559765625,0.461953125,0.051,0.0
0760170X,I.U.T de Rouen,76,BUT - Mesures physiques Parcours : Matériaux et contrôles physico-chimiques - Mesures et analyses environnementales,9625,Public,True,False,1073,0.86,0.178984375,0.14798828125,0.96296875,0.0,0.11099609375,0.0,0.351953125,0.388984375,0.074,0.0
0590185F,Lycée Jean Moulin,59,BTS - Services - Comptabilité et gestion,6824,Public,True,False,474,0.45,0.666875,0.8459375,1.0,0.2309765625,0.153984375,0.691875,0.153984375,0.385,0.0,0.0
0783053V,Lycée Sainte Geneviève,78,CPGE - MPSI,10072,Privé sous contrat d'association,True,False,3206,0.08,0.1909765625,0.00699951171875,0.228984375,0.0,0.0,0.0,0.0,0.0,0.179,0.807
0592940A,Lycée Saint-Jean,59,CPGE - ECG,31309,Privé sous contrat d'association,True,False,922,0.53,0.2,0.0,0.25,0.025,0.0,0.0,0.05,0.7,0.25,0.0
0690651H,Lycée professionnel Saint Joseph,69,Mention complémentaire - Technicien en énergies renouvelables (option thermique),25157,Privé sous contrat d'association,True,False,12,1.0,0.0,0.4,1.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0
0850068M,Lycée Francois Rabelais,85,BTS - Services - Négociation et digitalisation de la Relation Client,10487,Public,True,False,411,0.64,0.363984375,0.1,0.6,0.25,0.5,0.2,0.4,0.1,0.05,0.0
0060793E,Lycée Agricole et Horticole Vert d'Azur,06,BTS - Agricole - Production horticole,2246,Public,True,False,180,0.46,0.2309765625,0.1669921875,1.0,0.5,0.0,0.5,0.5,0.1669921875,0.0,0.0
0921204J,Université Paris Nanterre,92,Licence - Histoire de l'art et archéologie,11083,Public,False,False,1234,0.95,0.641875,0.2169921875,0.38296875,0.0,0.25,0.15,0.33296875,0.13298828125,0.017,0.0
0370749N,Lycée Sainte Marguerite,37,BTS - Services - Négociation et digitalisation de la Relation Client,13533,Privé sous contrat d'association,True,False,548,0.26,0.56296875,0.2669921875,0.666875,0.0,0.53296875,0.4,0.466953125,0.2669921875,0.0,0.0
0750669V,Lycée Jules Ferry,75,CPGE - Lettres,9004,Public,True,False,808,0.89,0.81390625,0.118984375,0.451953125,0.03599609375,0.0,0.0,0.356953125,0.416953125,0.1669999999999999,0.012
0030051P,Lycée Général et Technologique Albert Londres,03,BTS - Production - Etude et réalisation d'agencement,2129,Public,True,False,597,0.1,0.93296875,0.2,0.53296875,0.0,0.2669921875,0.4,0.466953125,0.4,0.133,0.0
0542208G,Lycée Stanislas (Biotec.Hotellerie),54,BTS - Production - Contrôle industriel et régulation automatique,6368,Public,True,False,172,0.29,0.0,0.2,1.0,0.0,0.6,0.2,0.4,0.4,0.0,0.0
0931391G,Université Sorbonne Paris Nord - Antenne de Bobigny,93,Licence - Portail Sciences de la vie,27230,Public,False,False,4524,0.18,0.81796875,0.461953125,0.53796875,0.0,0.30796875,0.0769921875,0.153984375,0.615,0.0,0.077
0700009E,Lycée Augustin Cournot,70,BTS - Services - Management Commercial Opérationnel,8590,Public,True,False,297,0.53,0.455,0.2109765625,0.895,0.4209375,0.36796875,0.578984375,0.26296875,0.052998046875,0.158,0.0
0221848P,I.U.T de Saint-Brieuc,22,"BUT - Science et génie des matériaux Parcours : ""Métiers de l'Ingénierie des Matériaux et des Produits"" ""Métiers de la caractérisation et de l'expertise des Matériaux et des Produits",3383,Public,True,False,547,0.67,0.11798828125,0.09099609375,0.726875,0.0,0.2119921875,0.0,0.515,0.363984375,0.03,0.0
0861273S,CNED,86,BTS - Services - Notariat,20809,Public,True,False,591,1.0,0.705,0.471953125,0.33296875,0.0,0.471953125,0.138984375,0.33296875,0.2219921875,0.0,0.0
0300080Z,Lycée Emmanuel d'Alzon,30,"Mention complémentaire - Assistant ingénieur en biologie, biochimie, biotechnologie",23892,Privé sous contrat d'association,True,False,177,0.77,0.6,0.0669921875,0.53296875,0.0,0.0669921875,0.0,0.33296875,0.2669921875,0.067,0.0
0540038Y,Lycée Henri Poincaré,54,CPGE - MPSI,6245,Public,True,False,2824,0.22,0.30296875,0.08599609375,0.63,0.025,0.0,0.0,0.0,0.0369970703125,0.593,0.37
0930117X,Lycée Le Corbusier,93,BTS - Production - Systèmes numériques - Option informatique et réseaux,11163,Public,True,False,1272,0.17,0.0419921875,0.565,0.8259375,0.435,0.565,0.34796875,0.565,0.0869921875,0.043,0.0
9741046U,Lycée Bellepierre,974,CPGE - ECG,31606,Public,True,False,127,0.79,0.5,0.0,0.666875,0.1669921875,0.0,0.0,0.5,0.33296875,0.0,0.1669999999999999
0701048J,I.U.T de Besançon - Antenne de Vesoul,70,"BUT - Génie industriel et maintenance Parcours : Management, méthodes et maintenance innovante",8604,Public,True,False,242,0.85,0.0,0.27296875,0.90890625,0.0,0.455,0.0,0.1819921875,0.0,0.0,0.0
0261100E,Lycée professionnel Amblard,26,"DN MADE - Objet - - Spécialité : bijou, matériaux et usages",24366,Public,True,False,280,0.34,0.6359375,0.125,0.5,0.0,0.625,0.0,0.625,0.25,0.125,0.0
0623920Z,Université du littoral - Site de Boulogne-sur-Mer,62,Licence - Sciences et Techniques des Activités Physiques et Sportives,29101,Public,False,False,1632,0.53,0.28796875,0.29,1.0,0.0,0.173984375,0.042998046875,0.318984375,0.20296875,0.0289999999999999,0.0
0241137F,Lycée Jay De Beaufort,24,BTS - Services - Service et prestation des secteurs sanitaire et social,17943,Public,True,False,415,0.2,1.0,0.545,0.455,0.09099609375,0.545,0.455,0.363984375,0.1819921875,0.091,0.0
0341089Z,Université Paul Valery - Montpellier 3,34,Licence - Portail Mathématiques et informatique appliquées aux sciences humaines et sociales - MIASHS,28894,Public,False,False,472,0.67,0.48296875,0.33296875,0.466953125,0.0,0.0669921875,0.0669921875,0.2669921875,0.0669921875,0.0,0.0
0801327H,Lycée Edouard Branly,80,BTS - Production - Systèmes numériques - Option informatique et réseaux,10191,Public,True,False,597,0.42,0.0,0.2,0.8,0.15,0.35,0.4,0.6,0.1,0.05,0.0
0672734H,Centre Régional Associé au CNAM,67,Formation Supérieure de Spécialisation - Informatique - intégration web,33921,Public,True,False,113,0.8,0.1,0.75,0.75,0.0,0.5,0.25,0.0,0.0,0.0,0.0
0692517L,LPO Camus-Sermenaz,69,BTS - Services - Gestion de la PME,22242,Public,True,False,975,0.28,0.866875,0.576953125,1.0,0.42296875,0.385,0.615,0.42296875,0.115,0.0,0.0
0131456M,Lycée Pastré - Grande Bastide,13,Mention complémentaire - Organisateur de réception,24158,Privé sous contrat d'association,True,False,28,0.82,0.8,0.666875,0.666875,0.0,0.0,1.0,0.33296875,0.0,0.0,0.0
0931238R,Université Sorbonne Paris Nord,93,Licence - Science politique - Parcours Sociologie politique,11246,Public,False,False,1895,0.42,0.73296875,0.25296875,0.30796875,0.0,0.0,0.0,0.41796875,0.385,0.154,0.0
0132828D,Lycée CADENELLE,13,BTS - Services - Commerce International,2780,Privé sous contrat d'association,True,False,719,0.27,0.5159375,0.28,0.96,0.04,0.24,0.04,0.64,0.08,0.04,0.0
0590149S,Cité Scolaire Pierre Forest,59,BTS - Production - Conception et réalisation en chaudronnerie industrielle,6809,Public,True,False,78,0.33,0.0,0.5559375,1.0,0.77796875,0.0,1.0,0.5559375,0.33296875,0.0,0.0
0692437Z,Université Jean Moulin Lyon 3,69,Licence - Portail Langues Etrangères Appliquées Anglais-Portugais,17841,Public,False,False,106,1.0,0.856875,0.213984375,0.7859375,0.0,0.2859765625,0.14298828125,0.213984375,0.213984375,0.0,0.0
0030026M,Lycée Paul Constans,03,CPGE - PTSI,2113,Public,True,False,164,0.78,0.11099609375,0.0,0.93296875,0.666875,0.0,0.0,0.33296875,0.4,0.2,0.0
0601749A,Institut de Formation en Soins Infirmiers - COMPIÈGNE,60,D.E Infirmier,23078,Public,True,False,3085,0.44,0.82390625,0.185,0.815,0.0,0.406953125,0.27796875,0.536953125,0.2409765625,0.0559999999999999,0.0
0672602P,Lycée professionnel Charles De Foucauld,67,BTS - Services - Management en hôtellerie restauration,20416,Privé sous contrat d'association,True,False,76,0.62,0.2859765625,0.25,0.75,0.25,0.0,1.0,0.75,0.25,0.0,0.0
0331591A,Lycée Bel Orme,33,BTS - Services - Economie sociale familiale,4362,Privé sous contrat d'association,True,False,624,0.36,0.92890625,0.268984375,0.7309375,0.153984375,0.42296875,0.268984375,0.5,0.153984375,0.0,0.0
0780515L,Lycée Les Sept Mares,78,BTS - Services - Négociation et digitalisation de la Relation Client,9961,Public,True,False,668,0.29,0.35,0.5,0.75,0.0,0.58296875,0.416953125,0.58296875,0.0,0.0,0.0
0950651S,Lycée Jacques Prevert,95,BTS - Services - Support à l'action managériale,11582,Public,True,False,515,0.37,0.65,0.25,0.96390625,0.178984375,0.463984375,0.463984375,0.463984375,0.07099609375,0.0,0.0
0782562L,Lycée Hoche,78,CPGE - MP2I,32132,Public,True,False,2102,0.09,0.103984375,0.08298828125,0.83296875,0.33296875,0.0,0.0,0.0,0.228984375,0.521,0.208
0572081C,Université de Lorraine - Site de Metz,57,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Etudes franco allemandes",6602,Public,True,False,80,0.6,1.0,0.1669921875,0.33296875,0.0,0.0,0.0,0.1669921875,0.5,0.3329999999999999,0.0
0341089Z,Université Paul Valery - Montpellier 3,34,Licence - Portail Humanités - Parcours Lettres classiques,28908,Public,False,False,108,0.89,1.0,0.75,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0
0690195M,Institut Catholique de Lyon,69,Licence - Double diplôme - Licence Droit - DU « Criminologie »,31736,Privé enseignement supérieur,True,False,1223,0.07,1.0,0.095,0.4759375,0.0,0.0,0.047998046875,0.14298828125,0.618984375,0.238,0.0
0692437Z,Université Jean Moulin Lyon 3,69,Diplôme de Comptabilité et de Gestion,8496,Public,True,False,1915,0.45,0.463984375,0.2219921875,0.461953125,0.0,0.093984375,0.0,0.41,0.2559765625,0.077,0.017
0860823C,Lycée professionnel Reaumur,86,Mention complémentaire - Technicien(ne) en soudage,21064,Public,True,False,52,0.77,0.0,0.0,0.9,0.0,0.0,1.0,0.2,0.4,0.2,0.0
0950759J,Lycée Notre-Dame De Bury,95,Diplôme de Comptabilité et de Gestion,11591,Privé sous contrat d'association,True,False,299,0.56,0.521953125,0.23796875,0.856875,0.0,0.3809375,0.0,0.2859765625,0.14298828125,0.0,0.0
0190087S,Lycée agricole HENRI QUEUILLE,19,"BTS - Agricole - Développement, animation des territoires ruraux",3155,Public,True,False,314,0.28,0.4209375,0.0,0.53796875,0.2309765625,0.385,0.385,0.30796875,0.0769921875,0.077,0.0
0120870F,I.U.T de Rodez,12,"BUT - Qualité, logistique industrielle et organisation Parcours : Management de la production de biens et de services (alternance possible dès la 2ème année) - Pilotage de la chaîne logistique globale (alternance possible dès la 2ème année)",2496,Public,True,False,230,0.67,0.375,0.153984375,1.0,0.0,0.53796875,0.0,0.385,0.153984375,0.0,0.0
0311384L,Université Toulouse 3 Paul Sabatier,31,Licence - Mathématiques et informatique appliquées aux sciences humaines et sociales,17961,Public,False,False,512,0.67,0.363984375,0.343984375,0.7809375,0.0,0.03099609375,0.0,0.468984375,0.25,0.063,0.0
0940580V,Lycée polyvalent de Cachan,94,BTS - Services - Comptabilité et gestion,11431,Public,True,False,418,0.54,0.425,0.34296875,0.628984375,0.1709765625,0.428984375,0.456953125,0.313984375,0.14298828125,0.0,0.0
0511296G,Université de Reims Champagne-Ardenne,51,Licence - Génie civil,20692,Public,False,False,413,0.86,0.2259765625,0.26296875,0.5259375,0.0,0.15798828125,0.052998046875,0.105,0.105,0.0,0.0
0912409Z,Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay,91,Licence - Portail Parcours Droit,25014,Public,False,False,4000,0.55,0.73390625,0.2209765625,0.806875,0.0,0.08298828125,0.0139990234375,0.558984375,0.2619921875,0.0279999999999999,0.0
0440984F,Université de Nantes,44,Licence - Portail Sciences pour l'ingénieur - PCGSI,32051,Public,False,False,919,1.0,0.14798828125,0.33296875,0.73296875,0.0,0.0,0.0,0.466953125,0.0669921875,0.0,0.0
0180572Z,Lycée professionnel Saint Joseph,18,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie,15611,Privé sous contrat d'association,True,False,122,0.95,1.0,0.0,0.875,0.75,0.125,0.75,0.75,0.0,0.0,0.0
0932030B,Lycée Maurice Utrillo,93,BTS - Services - Management Commercial Opérationnel,11322,Public,True,False,1274,0.17,0.31,0.608984375,0.651875,0.0869921875,0.34796875,0.608984375,0.303984375,0.2609765625,0.0,0.0
0840957J,I.U.T. d'Avignon,84,BUT - Génie biologique Parcours agronomie,10466,Public,True,False,1000,0.4,0.458984375,0.03099609375,0.43796875,0.0,0.375,0.0,0.375,0.375,0.188,0.0
0382099A,Lycée Roger Deschaux,38,BTS - Production - Management économique de la construction,17697,Public,True,False,239,0.58,0.058994140625,0.30796875,0.691875,0.153984375,0.2309765625,0.461953125,0.30796875,0.0,0.0,0.0
0542493S,Université de Lorraine - Site de Nancy,54,Licence - Portail Licence 1ère année Portail Physique - Chimie,6325,Public,False,False,1473,1.0,0.416953125,0.20296875,0.84390625,0.0,0.108984375,0.01599853515625,0.358984375,0.20296875,0.109,0.0
0011329P,Campus de Bourg-en-Bresse - Université Lyon 3,01,Licence - Portail Droit.,28559,Public,False,False,267,0.57,0.77796875,0.428984375,0.856875,0.0,0.14298828125,0.07099609375,0.2859765625,0.07099609375,0.0,0.0
0490002L,Lycée général et technologique Joachim Du Bellay,49,CPGE - ECG -  - Mathématiques appliquées + ESH,31336,Public,True,False,520,0.94,0.466953125,0.0,0.551953125,0.0,0.0,0.0,0.44796875,0.48296875,0.0,0.034
0670084C,Lycée Jean Rostand,67,BTS - Services - Economie sociale familiale,7931,Public,True,False,968,0.22,0.96890625,0.413984375,0.896875,0.2409765625,0.378984375,0.31,0.551953125,0.2069921875,0.034,0.0
0730039W,Lycée professionnel General Ferrie,73,Mention complémentaire - FCIL Nivoculteur,23584,Public,True,False,13,0.77,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
0731392S,Lycée du Granier,73,BTS - Services - Comptabilité et gestion,8834,Public,True,False,375,0.5,0.54796875,0.461953125,0.961875,0.3459375,0.65390625,0.3459375,0.461953125,0.0769921875,0.038,0.0
0541253U,IRTS de Lorraine - Nancy,54,D.E Assistant de Service Social,24912,Privé sous contrat d'association,True,False,99,0.39,1.0,0.31296875,0.81296875,0.0,0.43796875,0.25,0.18796875,0.25,0.125,0.0
0540044E,Lycée Arthur Varoquaux,54,BTS - Production - Métiers de l'eau,6283,Public,True,False,184,0.45,0.1,0.14298828125,0.5709375,0.0,0.5709375,0.14298828125,0.428984375,0.14298828125,0.0,0.0
0920142E,Lycée Louis Pasteur,92,CPGE - PCSI,11005,Public,True,False,2566,0.2,0.43296875,0.05599609375,0.63296875,0.0669921875,0.0,0.0,0.0,0.23296875,0.733,0.033
0751720M,"Sorbonne Université - Lettres, Arts, Langues, Sciences Humaines et Sociales",75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours LLCER : ARABE",9276,Public,False,False,248,0.98,0.685,0.5709375,0.2859765625,0.0,0.213984375,0.2859765625,0.14298828125,0.07099609375,0.0,0.0
0370728R,Lycée Saint Medard Inst N-D La Riche,37,BTS - Services - Tourisme,20543,Privé sous contrat d'association,True,False,585,0.53,0.76296875,0.09099609375,0.726875,0.09099609375,0.31796875,0.09099609375,0.363984375,0.045,0.0,0.0
0590110Z,Lycée Jean Perrin,59,BTS - Services - Management Commercial Opérationnel,6775,Public,True,False,758,0.25,0.27296875,0.466953125,0.93296875,0.3,0.23296875,0.666875,0.4,0.2,0.067,0.0
0351576Y,Unité de Formation et de Recherche des Sciences Médicales Université de Rennes 1,35,D.E Audioprothésiste,28062,Public,True,True,699,0.37,0.6209375,0.062998046875,0.375,0.0,0.0,0.0,0.18796875,0.625,0.188,0.0
0690521S,Lycée Sainte - Marie Lyon,69,BTS - Services - Comptabilité et gestion,8290,Privé sous contrat d'association,True,False,553,0.47,0.343984375,0.125,0.75,0.45796875,0.25,0.0419921875,0.45796875,0.125,0.0,0.0
0511678X,Lycée professionnel Agricole de Somme-Suippe,51,BTS - Agricole - génie des équipements agricoles,6146,Privé sous contrat d'association,True,False,124,0.8,0.0,0.095,0.666875,0.23796875,0.19,0.71390625,0.33296875,0.23796875,0.048,0.0
0781944P,Université de Versailles - Saint Quentin en Yvelines,78,Licence - Lettres - Parcours Lettres Modernes,10001,Public,False,False,384,1.0,0.7459375,0.2919921875,0.875,0.0,0.08298828125,0.125,0.416953125,0.1669921875,0.0,0.0
0912409Z,Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay,91,Licence - Portail Mathématiques-Informatique (MI),28471,Public,False,False,830,0.37,0.5,0.33296875,0.443984375,0.0,0.0,0.0,0.2219921875,0.33296875,0.222,0.0
0940129E,Lycée Jean Mace,94,BTS - Production - Maintenance des systèmes - option A Systèmes de production,11414,Public,True,False,444,0.38,0.1669921875,0.5559375,0.88890625,0.666875,0.11099609375,0.88890625,0.33296875,0.2219921875,0.0,0.0
0642126N,Collèges des études européennes et internationales,64,Licence - Economie et gestion,7772,Public,False,False,1021,1.0,0.383984375,0.1759765625,0.691875,0.0,0.032998046875,0.0219970703125,0.4509375,0.055,0.011,0.0
0671555B,Ecole supérieure européenne de l'intervention sociale,67,D.E Educateur Spécialisé,24986,Privé enseignement supérieur,True,False,255,0.29,0.8609375,0.23796875,0.951875,0.0,0.2859765625,0.33296875,0.4759375,0.3809375,0.048,0.048
0300002P,Lycée Jean-Baptiste Dumas,30,CPGE - TSI,3921,Public,True,False,210,0.93,0.1,0.25,0.8,0.15,1.0,0.0,0.3,0.35,0.05,0.0
0940116R,Lycée Eugene Delacroix,94,BTS - Services - Comptabilité et gestion,11380,Public,True,False,985,0.33,0.403984375,0.428984375,0.7859375,0.213984375,0.5709375,0.178984375,0.356953125,0.03599609375,0.0,0.0
0100684P,Iut De Troyes,10,BUT - Métiers du multimédia et de l'internet Parcours : Stratégie de Communication Numérique et Design d'Expérience - Création Numérique - Développement web et Dispositifs Interactifs,2426,Public,True,False,1016,0.26,0.238984375,0.183984375,0.446953125,0.0,0.395,0.0389990234375,0.578984375,0.25,0.092,0.0
0110670U,Lycée Beausejour,11,BTS - Services - Economie sociale familiale,2466,Privé sous contrat d'association,True,False,361,0.35,0.88890625,0.4209375,0.78890625,0.26296875,0.3159765625,0.5259375,0.5259375,0.3159765625,0.053,0.0
0010059J,Lycée agricole Edouard Herriot,01,BTS - Agricole - Technico-commercial (BTSA),2012,Public,True,False,332,0.42,0.881875,0.43796875,0.68796875,0.31296875,0.375,0.5,0.625,0.0,0.0,0.0
0881452A,Ecole d'horticulture et de paysage,88,BTS - Agricole - Production horticole,13849,Privé sous contrat d'association,True,False,84,0.73,0.4,0.0,0.5,0.25,0.25,0.5,0.5,0.0,0.0,0.0
0730005J,Cité scolaire Jean Moulin,73,BTS - Services - Support à l'action managériale,8778,Public,True,False,172,0.6,0.765,0.33296875,1.0,0.416953125,0.33296875,0.416953125,0.25,0.25,0.0,0.0
0120938E,L.P.A. La Cazotte,12,BTS - Agricole - productions animales,17369,Public,True,False,432,0.65,0.676875,0.25,0.606953125,0.14298828125,0.463984375,0.2859765625,0.463984375,0.178984375,0.0,0.0
0763237F,Lycée Georges Baptiste,76,BTS - Services - Management en hôtellerie restauration,9770,Public,True,False,262,0.74,0.33296875,0.2759765625,0.9659375,0.551953125,0.48296875,0.516953125,0.2409765625,0.378984375,0.241,0.0
0731383G,Université Savoie Mont Blanc - Bourget-du-Lac,73,Licence - Portail Informatique - Informatique (tronc commun en L1 avec Mathématiques et Sciences et technologies),29665,Public,False,False,47,0.98,0.2,0.33296875,1.0,0.0,0.33296875,0.33296875,0.0,0.0,0.0,0.0
0310044E,Lycée Déodat de Séverac,31,BTS - Production - Métiers de la chimie,4057,Public,True,False,774,0.39,0.566953125,0.14298828125,0.71390625,0.2859765625,0.5709375,0.14298828125,0.5,0.07099609375,0.071,0.0
0597065J,Université de Lille,59,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours  Espagnol",7075,Public,False,False,663,1.0,0.685,0.40796875,0.915,0.0,0.1969921875,0.11298828125,0.33796875,0.26796875,0.042,0.0139999999999999
0952261S,CY TECH - Université de Cergy-Pontoise,95,Formation d'ingénieur Bac + 5,31245,Public,True,True,264,0.49,0.916875,0.1669921875,0.416953125,0.0,0.0,0.0,0.1669921875,0.5,0.3329999999999999,0.0
0330029C,Lycée Nicolas Bremontier,33,BTS - Services - Négociation et digitalisation de la Relation Client,4307,Public,True,False,2261,0.19,0.4709375,0.4,0.945,0.09099609375,0.381953125,0.6,0.563984375,0.1819921875,0.018,0.0
0331766R,Université Bordeaux Montaigne,33,"Licence - Lettres, langues - Parcours Licence 1 Lettres babel: littératures et cultures du monde",18038,Public,False,False,399,1.0,0.77,0.2759765625,0.655,0.0,0.068994140625,0.0,0.345,0.2759765625,0.069,0.0
0597132G,Université Polytechnique Hauts-de-France,59,Licence - Droit - Parcours Droit - Langue,15641,Public,True,False,741,1.0,0.83296875,0.295,0.77296875,0.0,0.067998046875,0.067998046875,0.25,0.295,0.114,0.023
0440030U,Lycée Polyvalent Gaspard Monge - La Chauvinière,44,BTS - Production - Maintenance des systèmes - option A Systèmes de production,5440,Public,True,False,286,0.75,0.0,0.443984375,0.77796875,0.443984375,0.33296875,0.5559375,0.33296875,0.0,0.111,0.0
0131403E,Lycée St Vincent De Paul,13,BTS - Production - Métiers de la mesure,2645,Privé sous contrat d'association,True,False,71,0.88,0.3,0.5709375,1.0,0.2859765625,0.856875,0.0,0.428984375,0.0,0.0,0.0
0673021V,Université de Strasbourg,67,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Études nord-européennes : scandinave et néerlandais",14200,Public,False,False,76,0.92,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0011312W,IUT Lyon1 Site de Bourg-en-Bresse,01,"BUT - Gestion des entreprises et des administrations Parcours : Gestion comptable, fiscale et financière - Gestion, entrepreneuriat et management d'activités (Seconde année possible en apprentissage)",2034,Public,True,False,1217,0.48,0.49,0.1959765625,0.8259375,0.0,0.47796875,0.0,0.586953125,0.108984375,0.0,0.0
