code_UAI,nom_etablissement,code_departement,nom_formation,code_formation_parcoursup,type_contrat,formation_selective,concour,nombre_candidats,taux_admission,taux_femmes,taux_boursiers,taux_meme_academie,taux_meme_etablissement,taux_bac_technologique,taux_bac_pro,taux_mention_assez_bien,taux_mention_bien,taux_mention_tres_bien,taux_mention_tres_bien_felicitations
0673021V,Université de Strasbourg,67,Licence - Economie et gestion,8066,Public,False,False,3495,0.88,0.385,0.2409765625,0.8209375,0.0,0.113984375,0.0219970703125,0.3459375,0.193984375,0.04,0.0
0673021V,Université de Strasbourg,67,Double licence - Mathématiques / Economie - Double licence Mathématiques - Economie,8067,Public,True,False,734,0.49,0.466953125,0.0369970703125,0.77796875,0.0,0.0,0.0,0.185,0.37,0.444,0.0
0673021V,Université de Strasbourg,67,Licence - Géographie et aménagement,8068,Public,False,False,574,0.97,0.365,0.155,0.81,0.0,0.1719921875,0.068994140625,0.396953125,0.1719921875,0.0,0.0
0680003J,Lycée agricole de Rouffach,68,BTS - Agricole - Technico-commercial (BTSA),8081,Public,True,False,400,0.25,0.65,0.058994140625,0.646875,0.293984375,0.528984375,0.1759765625,0.35296875,0.11798828125,0.0,0.0
0680007N,Lycée A. Bartholdi,68,BTS - Services - Support à l'action managériale,8083,Public,True,False,374,0.43,0.82796875,0.65,1.0,0.15,0.6,0.4,0.2,0.0,0.0,0.0
0680008P,Lycée Camille See,68,BTS - Services - Comptabilité et gestion,8085,Public,True,False,453,0.26,0.52,0.27796875,1.0,0.388984375,0.5,0.2219921875,0.33296875,0.11099609375,0.0,0.0
0680010S,Lycée Blaise Pascal,68,CPGE - TSI,8088,Public,True,False,172,0.69,0.18796875,0.18796875,1.0,0.43796875,1.0,0.0,0.25,0.625,0.125,0.0
0680016Y,Lycée Theodore Deck,68,BTS - Production - Electrotechnique,8095,Public,True,False,329,0.38,0.0,0.5,1.0,0.11099609375,0.11099609375,0.83296875,0.388984375,0.2219921875,0.0559999999999999,0.0
0680031P,Lycée Albert Schweitzer,68,CPGE - MPSI,8096,Public,True,False,1075,0.63,0.23296875,0.13298828125,0.666875,0.1,0.0,0.0,0.28296875,0.48296875,0.2,0.0
0680031P,Lycée Albert Schweitzer,68,BTS - Services - Commerce International,8099,Public,True,False,1157,0.21,0.7409375,0.455,0.90890625,0.2269921875,0.545,0.1819921875,0.455,0.455,0.0,0.0
0680031P,Lycée Albert Schweitzer,68,BTS - Services - Négociation et digitalisation de la Relation Client,8100,Public,True,False,884,0.23,0.428984375,0.528984375,0.9409375,0.11798828125,0.4709375,0.528984375,0.4709375,0.293984375,0.0,0.0
0680032R,Lycée Michel De Montaigne,68,BTS - Services - Service et prestation des secteurs sanitaire et social,8104,Public,True,False,507,0.38,0.96390625,0.45,0.95,0.0,0.5,0.5,0.4,0.25,0.0,0.0
0680066C,Lycée Jean Mermoz,68,BTS - Production - Traitement des matériaux,8122,Public,True,False,110,0.53,0.1,0.2859765625,0.856875,0.428984375,0.856875,0.14298828125,0.5709375,0.14298828125,0.0,0.0
0680151V,Lycée Jeanne D Arc,68,BTS - Services - Management Commercial Opérationnel,8132,Privé sous contrat d'association,True,False,569,0.33,0.33296875,0.05599609375,0.94390625,0.2219921875,0.33296875,0.27796875,0.5,0.1669921875,0.0,0.0
0680169P,I.U.T. de Mulhouse,68,BUT - Génie mécanique et productique Parcours : Innovation pour l'industrie-Management de processi ndustriel-Simulation numérique et réalité virtuelle,8134,Public,True,False,589,0.74,0.0769921875,0.1669921875,0.866875,0.0,0.4,0.0,0.23296875,0.4,0.067,0.0
0680169P,I.U.T. de Mulhouse,68,"BUT - Gestion des entreprises et des administrations Parcours : Gestion comptable, fiscale et financière-Gestion et pilotage des ressources humaines-Gestion, entrepreneuriat et management d'activités-Contrôle de gestion et pilotage de la performance",8140,Public,True,False,1684,0.63,0.58296875,0.39796875,0.9259375,0.0,0.471953125,0.027998046875,0.518984375,0.185,0.0279999999999999,0.0
0681166Y,Université de Mulhouse,68,"CUPGE - Cycle préparatoire Physique Chimie, parcours renforcé",8144,Public,True,False,220,0.84,0.5709375,0.153984375,0.691875,0.0,0.0,0.0,0.461953125,0.30796875,0.077,0.077
0681166Y,Université de Mulhouse,68,Licence - Gestion,8147,Public,False,False,648,0.79,0.448984375,0.488984375,0.9559375,0.0,0.17796875,0.043994140625,0.288984375,0.043994140625,0.0,0.0
0681166Y,Université de Mulhouse,68,"Licence - Physique, chimie - Parcours Physique / Chimie / Environnement",8157,Public,False,False,506,1.0,0.45296875,0.35296875,0.9409375,0.0,0.11798828125,0.08798828125,0.411953125,0.08798828125,0.0,0.0289999999999999
0681801N,Lycée Charles De Gaulle,68,BTS - Production - Conception et réalisation en chaudronnerie industrielle,8168,Public,True,False,134,0.43,0.08298828125,0.4,0.9,0.4,0.1,0.9,0.6,0.2,0.0,0.0
0681839E,Lycée Joseph Storck (Hotelier),68,BTS - Services - Management en hôtellerie restauration,8172,Public,True,False,180,0.65,0.43796875,0.2,0.93296875,0.866875,0.53296875,0.466953125,0.23296875,0.4,0.1669999999999999,0.0
0690023A,Lycée Ampère,69,BTS - Services - Commerce International,8179,Public,True,False,2530,0.13,0.646875,0.2859765625,0.75,0.1069921875,0.64296875,0.213984375,0.67890625,0.14298828125,0.071,0.0
0690023A,Lycée Ampère,69,BTS - Services - Professions immobilières,8180,Public,True,False,3377,0.09,0.6059375,0.378984375,0.48296875,0.0339990234375,0.48296875,0.345,0.31,0.413984375,0.103,0.034
0690038S,Lycée La Martinière Duchère,69,BTS - Services - Analyses de biologie médicale,8217,Public,True,False,3060,0.13,0.766875,0.406953125,0.77796875,0.33296875,0.7409375,0.14798828125,0.5559375,0.2959765625,0.0,0.0
0690038S,Lycée La Martinière Duchère,69,BTS - Services - Commerce International,8218,Public,True,False,3266,0.11,0.5559375,0.513984375,0.6859375,0.0569921875,0.656875,0.2,0.54296875,0.313984375,0.0289999999999999,0.0
0690038S,Lycée La Martinière Duchère,69,BTS - Services - Négociation et digitalisation de la Relation Client,8219,Public,True,False,2302,0.15,0.4,0.411953125,1.0,0.235,0.646875,0.35296875,0.7059375,0.11798828125,0.118,0.0
0690038S,Lycée La Martinière Duchère,69,Diplôme de Comptabilité et de Gestion,8226,Public,True,False,1167,0.43,0.618984375,0.33296875,0.83296875,0.0,0.33296875,0.0,0.53296875,0.2,0.033,0.0
0690082P,Lycée Jean Perrin,69,CPGE - MPSI,8235,Public,True,False,2982,0.4,0.213984375,0.07099609375,0.428984375,0.0239990234375,0.0,0.0,0.0,0.618984375,0.381,0.0
0690082P,Lycée Jean Perrin,69,CPGE - PCSI,8236,Public,True,False,2141,0.6,0.3409375,0.067998046875,0.476953125,0.0,0.0,0.0,0.022998046875,0.726875,0.25,0.0
0690097F,Lycée Claude Bernard,69,CPGE - ECT - Option technologique,8239,Public,True,False,283,0.69,0.25,0.15798828125,0.68390625,0.15798828125,1.0,0.0,0.36796875,0.26296875,0.263,0.0
0690097F,Lycée Claude Bernard,69,BTS - Services - Management Commercial Opérationnel,8241,Public,True,False,912,0.22,0.45,0.473984375,0.68390625,0.36796875,0.36796875,0.5259375,0.473984375,0.15798828125,0.105,0.0
0690103M,Lycée Frédéric Fays,69,BTS - Production - Architectures en Métal : conception et Réalisation,8243,Public,True,False,405,0.34,0.1669921875,0.385,0.691875,0.30796875,0.30796875,0.615,0.385,0.30796875,0.0,0.0
0690104N,Lycée Marcel Sembat,69,BTS - Production - Conception et Réalisation de Systèmes Automatiques,8244,Public,True,False,510,0.45,0.032998046875,0.4,0.72,0.0,0.44,0.56,0.48,0.16,0.04,0.0
0690104N,Lycée Marcel Sembat,69,BTS - Production - Systèmes numériques - Option électronique et communication,8246,Public,True,False,283,0.39,0.0,0.615,0.691875,0.153984375,0.53796875,0.461953125,0.461953125,0.0769921875,0.0,0.0
0690128P,Lycée Edouard Branly,69,CPGE - TSI,8247,Public,True,False,470,0.62,0.0769921875,0.2219921875,0.6109375,0.08298828125,1.0,0.0,0.25,0.5559375,0.1939999999999999,0.0
0690128P,Lycée Edouard Branly,69,BTS - Production - Systèmes numériques - Option informatique et réseaux,8248,Public,True,False,1418,0.19,0.042998046875,0.3109765625,0.9109375,0.3109765625,0.3559375,0.466953125,0.466953125,0.3109765625,0.067,0.0
0690195M,Institut Catholique de Lyon,69,Licence - Lettres - Parcours Éducation,8265,Privé enseignement supérieur,True,False,164,0.89,0.7859375,0.11099609375,0.77796875,0.0,0.0,0.11099609375,0.5559375,0.0,0.222,0.0
0690195M,Institut Catholique de Lyon,69,Licence - Philosophie,8267,Privé enseignement supérieur,True,False,211,0.98,0.54296875,0.2,0.466953125,0.0,0.0669921875,0.0,0.2669921875,0.2669921875,0.0,0.0
0690274Y,IUT Lyon1 Site de Villeurbanne Doua,69,BUT - Génie biologique Parcours diététique et nutrition,8276,Public,True,False,1762,0.13,0.7859375,0.5259375,0.4209375,0.0,0.631953125,0.0,0.473984375,0.26296875,0.053,0.0
0690521S,Lycée Sainte - Marie Lyon,69,CPGE - Lettres,8288,Privé sous contrat d'association,True,False,644,0.61,0.58796875,0.0,0.393984375,0.12099609375,0.0,0.0,0.12099609375,0.30296875,0.545,0.03
0690571W,Lycée Saint-Marc,69,CPGE - B/L - Lettres et sciences sociales,8312,Privé sous contrat d'association,True,False,690,0.55,0.6459375,0.043994140625,0.288984375,0.11099609375,0.0,0.0,0.043994140625,0.4,0.556,0.0
0690634P,Ecole LA MACHE,69,BTS - Production - Etude et réalisation d'agencement,8319,Privé sous contrat d'association,True,False,629,0.07,0.2,0.14298828125,1.0,0.213984375,0.428984375,0.5709375,0.5,0.2859765625,0.214,0.0
0690642Y,Lycée ORT,69,BTS - Production - Systèmes numériques - Option informatique et réseaux,8323,Privé sous contrat d'association,True,False,466,0.33,0.045,0.15,0.8,0.1,0.5,0.3,0.25,0.15,0.0,0.0
0690671E,Lycée Jean-Baptiste De La Salle,69,BTS - Services - Conseil et commercialisation de solutions techniques,8327,Privé sous contrat d'association,True,False,328,0.5,0.045,0.2859765625,0.64296875,0.0,0.5709375,0.213984375,0.428984375,0.07099609375,0.0,0.0
0691774D,Université Claude Bernard Lyon 1,69,DEUST - Métiers de la forme,8336,Public,True,False,543,0.1,0.3059765625,0.0,0.356953125,0.0,0.356953125,0.07099609375,0.356953125,0.213984375,0.0,0.0
0691774D,Université Claude Bernard Lyon 1,69,Licence - Portail portail Mathématiques / Informatique,8343,Public,False,False,4128,0.63,0.2009765625,0.33,0.8209375,0.0,0.085,0.0089990234375,0.31296875,0.2009765625,0.049,0.004
0691774D,Université Claude Bernard Lyon 1,69,Licence - Portail portail Sciences de la Vie et de la Terre,8345,Public,False,False,6573,0.45,0.645,0.1819921875,0.79296875,0.0,0.01099853515625,0.0,0.408984375,0.3,0.076,0.011
0691775E,Université Lumière-Lyon 2,69,"Licence - Portail Médias, cultures et sociétés ? Programme International MINERVE",8407,Public,False,False,3306,0.55,0.71890625,0.2009765625,0.6259375,0.0,0.043994140625,0.017998046875,0.413984375,0.2309765625,0.07,0.0069999999999999
0691860X,IUT Lyon1 Site de Villeurbanne Gratte-Ciel,69,"BUT - Génie industriel et maintenance Parcours : Ingénierie des systèmes pluritechniques - Management, méthodes, maintenance innovante",8491,Public,True,False,1556,0.63,0.095,0.26796875,0.661875,0.0,0.31,0.0,0.576953125,0.225,0.0,0.0
0691860X,IUT Lyon1 Site de Villeurbanne Gratte-Ciel,69,BUT - Techniques de commercialisation Parcours : TC des Sytèmes Industriels -  Business développement et management de la relation client,8494,Public,True,False,2460,0.1,0.326953125,0.313984375,0.626953125,0.0,0.528984375,0.02,0.60796875,0.1759765625,0.02,0.0
0692437Z,Université Jean Moulin Lyon 3,69,Licence - Portail Humanités (antérieurement Lettres classiques),8498,Public,False,False,429,1.0,0.71890625,0.3,0.5,0.0,0.1,0.1,0.3,0.2,0.0,0.0
0692437Z,Université Jean Moulin Lyon 3,69,"Licence - Portail Langues, Littératures et Civilisations Etrangères et Régionales Chinois",8502,Public,False,False,220,1.0,0.64890625,0.4209375,0.5259375,0.0,0.2109765625,0.26296875,0.578984375,0.052998046875,0.0,0.0
0692437Z,Université Jean Moulin Lyon 3,69,"Licence - Portail Langues, Littératures et Civilisations Etrangères et Régionales Russe",8505,Public,False,False,81,0.98,0.5,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0692437Z,Université Jean Moulin Lyon 3,69,Licence - Portail Langues Etrangères Appliquées Anglais-Espagnol,8507,Public,False,False,1309,0.7,0.76390625,0.2109765625,0.75,0.0,0.1,0.0389990234375,0.388984375,0.23296875,0.011,0.0
0692437Z,Université Jean Moulin Lyon 3,69,Licence - Portail Langues Etrangères Appliquées Anglais-Arabe,8511,Public,False,False,247,1.0,0.7959375,0.64,0.48,0.0,0.24,0.16,0.32,0.04,0.0,0.0
0692437Z,Université Jean Moulin Lyon 3,69,Double licence - Langues étrangères appliquées / Gestion - Double Licence Langues Etrangères Appliquées Anglais-Italien et Gestion  Management et sciences humaines (MSH),8520,Public,True,False,150,0.32,0.8,0.443984375,0.443984375,0.0,0.0,0.0,0.11099609375,0.666875,0.222,0.0
0692437Z,Université Jean Moulin Lyon 3,69,Double licence - Langues étrangères appliquées / Gestion - Double Licence Langues Etrangères Appliquées Anglais-Russe et Gestion  Management et sciences humaines (MSH),8524,Public,True,False,55,0.87,0.8,0.5,0.5,0.0,0.0,0.0,0.75,0.25,0.0,0.0
0692437Z,Université Jean Moulin Lyon 3,69,Double licence - Langues étrangères appliquées / Gestion - Double Licence Langues Etrangères Appliquées Anglais-Chinois et Gestion parcours Management et sciences humaines (MSH),8526,Public,True,False,97,0.23,0.83296875,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.2
0692517L,LPO Camus-Sermenaz,69,BTS - Services - Assurance,8542,Public,True,False,1110,0.22,0.726875,0.551953125,0.79296875,0.10298828125,0.378984375,0.413984375,0.378984375,0.0339990234375,0.034,0.0
0692717D,Lycée Jacques Brel,69,BTS - Services - Services informatiques aux organisations,8545,Public,True,False,992,0.2,0.08298828125,0.765,0.9409375,0.058994140625,0.4709375,0.411953125,0.646875,0.1759765625,0.0,0.0
0692800U,Lycée Charlie Chaplin,69,BTS - Production - Assistance technique d'ingénieur,8546,Public,True,False,445,0.46,0.0,0.2,0.8,0.0,0.3,0.7,0.6,0.1,0.1,0.0
0692866R,Lycée La Martiniere Monplaisir,69,CPGE - MPSI,8550,Public,True,False,4203,0.23,0.315,0.15099609375,0.66296875,0.0469921875,0.0,0.0,0.01199951171875,0.173984375,0.698,0.1159999999999999
0693044J,Lycée Jean-Paul Sartre,69,BTS - Services - Banque conseiller de clientèle,8561,Public,True,False,1367,0.17,0.68796875,0.655,0.9309375,0.0,0.516953125,0.31,0.48296875,0.1719921875,0.0,0.0
0693330V,Lycée Louis Aragon,69,BTS - Production - Conception et industrialisation en microtechniques,8563,Public,True,False,282,0.78,0.045,0.27796875,0.94390625,0.27796875,0.443984375,0.5,0.27796875,0.1669921875,0.0559999999999999,0.0
0693521C,I.U.T LUMIERE Lyon 2,69,"BUT - Gestion des entreprises et des administrations Parcours : Gestion comptable, fiscale et financière - Gestion, entrepreneuriat et management d'activités - Gestion et pilotage des ressources humaines (Seconde année en apprentissage)",8577,Public,True,False,2445,0.08,0.6709375,0.2219921875,0.60296875,0.0,0.60296875,0.01599853515625,0.348984375,0.5709375,0.063,0.0
0693565A,I.U.T Jean Moulin de l'Université Lyon 3,69,BUT - Gestion administrative et commerciale des organisations Parcours : Management responsable de projet et des organisations - Management des fonctions supports,8581,Public,True,False,3361,0.19,0.76890625,0.21796875,0.453984375,0.0,0.461953125,0.0,0.42,0.503984375,0.067,0.0
0693619J,Lycée Robert Doisneau,69,BTS - Services - Conseil et commercialisation de solutions techniques,8585,Public,True,False,611,0.41,0.32296875,0.523984375,1.0,0.047998046875,0.4759375,0.523984375,0.33296875,0.0,0.0,0.0
0710010A,Lycée Mathias,71,BTS - Services - Service et prestation des secteurs sanitaire et social,8615,Public,True,False,347,0.43,0.956875,0.45,0.95,0.25,0.4,0.45,0.45,0.15,0.05,0.0
0710010A,Lycée Mathias,71,BTS - Services - Comptabilité et gestion,8616,Public,True,False,278,0.7,0.53296875,0.5259375,0.841875,0.3159765625,0.2109765625,0.578984375,0.36796875,0.052998046875,0.105,0.0
0710010A,Lycée Mathias,71,Diplôme de Comptabilité et de Gestion,8618,Public,True,False,565,0.41,0.27296875,0.2669921875,0.866875,0.0,0.2669921875,0.0,0.33296875,0.4,0.067,0.0
0710042K,Lycée Henri Vincenot,71,BTS - Services - Management Commercial Opérationnel,8632,Public,True,False,259,0.42,0.6109375,0.25,0.81296875,0.68796875,0.375,0.5,0.43796875,0.25,0.063,0.0
0710045N,Lycée Lamartine,71,BTS - Services - Services informatiques aux organisations,8636,Public,True,False,476,0.47,0.0569921875,0.185,0.37,0.185,0.33296875,0.37,0.406953125,0.0369970703125,0.037,0.0
0710048S,Lycée Rene Cassin,71,BTS - Services - Conseil et commercialisation de solutions techniques,8638,Public,True,False,192,0.47,0.13,0.3909375,0.6959375,0.521953125,0.173984375,0.6959375,0.435,0.0,0.0,0.0
0711372F,I.U.T du Creusot,71,BUT - Mesures physiques Parcours : Techniques instrumentales - Matériaux et contrôles physico-chimiques,8664,Public,True,False,547,0.92,0.118984375,0.1709765625,0.8859375,0.0,0.0569921875,0.0,0.3709375,0.228984375,0.0289999999999999,0.0
0711690B,I.U.T de Chalon-Sur-Saône,71,BUT - Science et génie des matériaux Parcours : Métiers de la caractérisation et de l'expertise des matériaux et des produits,8668,Public,True,False,406,0.86,0.1519921875,0.0869921875,0.2609765625,0.0,0.042998046875,0.0,0.435,0.13,0.0,0.0
0711755X,Lycée Sacré Coeur,71,BTS - Services - Service et prestation des secteurs sanitaire et social,8676,Privé sous contrat d'association,True,False,143,0.64,1.0,0.33296875,0.916875,0.5,0.25,0.75,0.5,0.1669921875,0.0,0.0
0711775U,Université de Bourgogne - site Le Creusot,71,Licence - Portail Sciences et Techniques des Activités Physiques et Sportives,8678,Public,False,False,1070,0.38,0.203984375,0.155,0.976875,0.0,0.077998046875,0.0469921875,0.3259375,0.17796875,0.016,0.0
0711775U,Université de Bourgogne - site Le Creusot,71,Licence - Administration économique et sociale,8679,Public,False,False,445,0.98,0.603984375,0.2219921875,0.916875,0.0,0.3059765625,0.193984375,0.33296875,0.027998046875,0.0279999999999999,0.0
0720010V,Lycée agricole La Germiniere,72,BTS - Agricole - Gestion forestière,8684,Public,True,False,382,0.54,0.1669921875,0.2859765625,0.356953125,0.07099609375,0.356953125,0.213984375,0.213984375,0.14298828125,0.0,0.0
0720029R,Lycée Montesquieu,72,CPGE - PCSI,8691,Public,True,False,1005,0.6,0.38,0.0,0.706875,0.26796875,0.0,0.0,0.26796875,0.48796875,0.195,0.049
0720033V,Lycée Polyvalent Gabriel Touchard - Washington,72,CPGE - TSI,8694,Public,True,False,330,0.8,0.11798828125,0.062998046875,0.5,0.18796875,1.0,0.0,0.43796875,0.375,0.188,0.0
0720033V,Lycée Polyvalent Gabriel Touchard - Washington,72,BTS - Production - Conception et Réalisation de Systèmes Automatiques (Seconde année possible en apprentissage),8696,Public,True,False,175,0.47,0.0,0.125,1.0,0.625,0.125,0.875,0.625,0.25,0.0,0.0
0720033V,Lycée Polyvalent Gabriel Touchard - Washington,72,BTS - Services - Support à l'action managériale,8700,Public,True,False,393,0.38,0.856875,0.451953125,0.96796875,0.355,0.5809375,0.32296875,0.29,0.0969921875,0.032,0.0
0720048L,Lycée polyvalent Raphaël Elizé,72,BTS - Production - Maintenance des systèmes - option A Systèmes de production,8704,Public,True,False,128,0.47,0.14298828125,0.6,0.8,0.4,0.2,0.8,0.4,0.0,0.0,0.0
0720048L,Lycée polyvalent Raphaël Elizé,72,BTS - Services - Conseil et commercialisation de solutions techniques,8705,Public,True,False,175,0.73,0.23796875,0.388984375,0.77796875,0.2219921875,0.5559375,0.443984375,0.2219921875,0.05599609375,0.0559999999999999,0.0
0720048L,Lycée polyvalent Raphaël Elizé,72,BTS - Services - Support à l'action managériale,8706,Public,True,False,299,0.47,0.71390625,0.461953125,0.461953125,0.2309765625,0.461953125,0.53796875,0.385,0.0769921875,0.0,0.0
0720083Z,I.U.T. Le Mans,72,BUT - Génie mécanique et productique Parcours : Innovation pour l?industrie - Simulation numérique et réalité virtuelle,8709,Public,True,False,1483,0.74,0.01199951171875,0.168984375,0.633984375,0.0,0.3659375,0.0139990234375,0.576953125,0.2109765625,0.0139999999999999,0.0
0721684P,Lycée Polyvalent Saint-Charles Sainte-Croix,72,BTS - Services - Management Commercial Opérationnel,8721,Privé sous contrat d'association,True,False,644,0.41,0.58796875,0.28,0.92,0.24,0.44,0.32,0.44,0.04,0.0,0.0
0721684P,Lycée Polyvalent Saint-Charles Sainte-Croix,72,BTS - Services - Comptabilité et gestion,8722,Privé sous contrat d'association,True,False,187,0.78,0.33296875,0.0669921875,1.0,0.466953125,0.2,0.4,0.33296875,0.0669921875,0.0,0.0
0721684P,Lycée Polyvalent Saint-Charles Sainte-Croix,72,BTS - Services - Commerce International,8729,Privé sous contrat d'association,True,False,363,0.38,0.42296875,0.23796875,0.951875,0.23796875,0.428984375,0.14298828125,0.666875,0.047998046875,0.0,0.0
0720837U,Lycée Notre-Dame,72,BTS - Production - Bioanalyses et contrôles,8731,Privé sous contrat d'association,True,False,352,0.58,0.615,0.125,0.75,0.2919921875,0.541953125,0.08298828125,0.5,0.125,0.083,0.0
0720896H,Lycée Militaire Prytanee National,72,CPES - Scientifique,8735,Public,True,False,233,0.39,0.15798828125,0.105,0.26296875,0.0,0.0,0.0,0.78890625,0.2109765625,0.0,0.0
0720916E,Université du Mans,72,Licence - Langues étrangères appliquées - Parcours LEA anglais / allemand,8737,Public,False,False,145,0.99,0.86390625,0.528984375,0.7059375,0.0,0.1759765625,0.0,0.35296875,0.1759765625,0.059,0.0
0720916E,Université du Mans,72,Licence - Langues étrangères appliquées - Parcours LEA anglais / espagnol,8738,Public,False,False,650,1.0,0.735,0.3,0.856875,0.0,0.1709765625,0.08599609375,0.3859375,0.1709765625,0.043,0.0139999999999999
0720916E,Université du Mans,72,"Licence - Portail Langues, littératures & civilisations étrangères et régionales - LLCER espagnol",8741,Public,False,False,212,0.99,0.81296875,0.2409765625,0.72390625,0.0,0.2069921875,0.068994140625,0.378984375,0.10298828125,0.034,0.0
0720916E,Université du Mans,72,Licence - Portail Géographie et aménagement,8748,Public,False,False,389,0.98,0.466953125,0.09099609375,0.726875,0.0,0.1819921875,0.03,0.2119921875,0.2119921875,0.0,0.0
0721381K,MFR-IR de Bernay en Champagne,72,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole",8765,Privé sous contrat d'association,True,False,20,1.0,0.0,0.2859765625,0.856875,0.14298828125,0.14298828125,0.856875,0.5709375,0.0,0.0,0.0
0721493G,Lycée Marguerite Yourcenar,72,BTS - Services - Commerce International,8768,Public,True,False,763,0.23,0.656875,0.408984375,0.90890625,0.31796875,0.5,0.1819921875,0.5,0.2269921875,0.136,0.0
0730013T,Lycée Vaugelas,73,CPGE - MPSI,8780,Public,True,False,1287,0.52,0.1709765625,0.072998046875,0.68296875,0.09798828125,0.0,0.0,0.22,0.585,0.195,0.0
0730763H,Lycée Saint Ambroise,73,BTS - Services - Comptabilité et gestion,8800,Privé sous contrat d'association,True,False,175,0.66,0.666875,0.213984375,0.92890625,0.356953125,0.356953125,0.2859765625,0.5,0.0,0.071,0.0
0730813M,Lycée agricole De La Motte Servolex,73,BTS - Agricole - génie des équipements agricoles,8801,Public,True,False,147,0.6,0.0,0.1669921875,0.5,0.1669921875,0.83296875,0.1669921875,0.5,0.5,0.0,0.0
0730858L,Université Savoie Mont Blanc - Chambéry,73,Licence - Langues étrangères appliquées - Parcours LEA Anglais/Allemand,8807,Public,False,False,147,1.0,0.7409375,0.1669921875,0.77796875,0.0,0.05599609375,0.0,0.5559375,0.05599609375,0.0559999999999999,0.0
0730858L,Université Savoie Mont Blanc - Chambéry,73,Licence - Langues étrangères appliquées - Parcours LEA Anglais/Italien,8809,Public,False,False,282,1.0,0.73796875,0.16,0.88,0.0,0.08,0.12,0.52,0.24,0.04,0.0
0730858L,Université Savoie Mont Blanc - Chambéry,73,Licence - Administration économique et sociale - Parcours AES,8810,Public,False,False,883,0.7,0.5259375,0.2,0.92,0.0,0.04,0.0,0.4,0.22,0.04,0.0
0731248K,Lycée Louis Armand,73,BTS - Production - Métiers de l'eau,8818,Public,True,False,308,0.58,0.18796875,0.2,0.7,0.1,0.6,0.1,0.0,0.1,0.0,0.0
0731383G,Université Savoie Mont Blanc - Bourget-du-Lac,73,Licence - Portail Sciences et Techniques des Activités Physiques et Sportives - STAPS,8823,Public,False,False,2276,0.37,0.305,0.11298828125,0.85,0.0,0.108984375,0.027998046875,0.408984375,0.17,0.04,0.0
0731392S,Lycée du Granier,73,BTS - Services - Gestion de la PME,8833,Public,True,False,442,0.43,0.69,0.20796875,0.875,0.125,0.375,0.5,0.45796875,0.1669921875,0.042,0.0
0731392S,Lycée du Granier,73,BTS - Services - Comptabilité et gestion,8834,Public,True,False,375,0.5,0.54796875,0.461953125,0.961875,0.3459375,0.65390625,0.3459375,0.461953125,0.0769921875,0.038,0.0
0731487V,IUT de CHAMBERY,73,"BUT - Packaging, emballage et conditionnement Parcours : Éco-conception et industrialisation",8838,Public,True,False,278,0.44,0.5,0.037998046875,0.5,0.0,0.461953125,0.0,0.53796875,0.268984375,0.115,0.0
0740009H,Lycée des Glieres,74,BTS - Services - Commerce International,8865,Public,True,False,838,0.22,0.5759375,0.56,0.84,0.2,0.64,0.32,0.28,0.32,0.04,0.0
0740013M,Lycée G. Fichet,74,BTS - Services - Management Commercial Opérationnel (Seconde année possible en apprentissage),8866,Public,True,False,452,0.34,0.5,0.375,1.0,0.81296875,0.5,0.43796875,0.56296875,0.0,0.0,0.0
0740046Y,Lycée La Versoie,74,BTS - Services - Négociation et digitalisation de la Relation Client (Seconde année possible en apprentissage),8875,Public,True,False,374,0.53,0.521953125,0.45,1.0,0.55,0.65,0.35,0.55,0.0,0.0,0.0
0740082M,Lycée Saint Michel,74,BTS - Production - Systèmes numériques - Option informatique et réseaux,8881,Privé sous contrat d'association,True,False,346,0.46,0.042998046875,0.052998046875,0.946875,0.0,0.4209375,0.2109765625,0.26296875,0.105,0.0,0.0
0070029U,Lycée Gabriel Faure,07,BTS - Services - Service et prestation des secteurs sanitaire et social,24009,Public,True,False,428,0.38,0.92,0.2859765625,1.0,0.14298828125,0.33296875,0.5709375,0.428984375,0.2859765625,0.0,0.0
0740013M,Lycée G. Fichet,74,Mention complémentaire - Animation-gestion de projets dans le secteur sportif (Seconde année possible en apprentissage),24012,Public,True,False,73,0.73,0.2,0.33296875,0.88890625,0.0,0.2219921875,0.666875,0.33296875,0.11099609375,0.0,0.0
0751719L,Université Sorbonne Nouvelle Paris 3,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Anglais - Mineure Lettres (à distance ENEAD)",24017,Public,False,False,232,0.65,0.9,0.33296875,0.33296875,0.0,0.11099609375,0.11099609375,0.33296875,0.2219921875,0.222,0.0
0751719L,Université Sorbonne Nouvelle Paris 3,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Arabe - Mineure Didactique du français langue étrangère",24028,Public,False,False,67,0.67,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0751719L,Université Sorbonne Nouvelle Paris 3,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Espagnol - Mineure Sciences du langage",24057,Public,False,False,97,0.91,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
